"HSMP_INNB","PNU","LNNO_ADRES","POTVALE_IFRA_HSMP_NM","DONG_CNT","NMHSH","USE_APRV_YMD","DRTS_CASCNT","BKAG_CASCNT","DRTS_RATE","BKAG_RATE","PCPP","OLYR_PCPP","SMLYC_PCPP"
"43114120451267","4311425344106390004","충청북도 청주청원구 오창읍 각리 639-4","오창반도유보라퍼스티지",8,572,"2024-05-28",0,1,0,1,18888888.888889,17612096.279062,17777777.777778
"43130100010583","4313010500110310000","충청북도 충주시 교현동 1031","건일상가(가,나동)",2,88,"1989-09-11",0,1,0,1,2380952.380952,2369352.869353,
"43130100010584","4313010500105180000","충청북도 충주시 교현동 518","교현주공(1~3,5~18동)",17,720,"1979-01-01",1,2,0.333333,0.666667,5939393.939394,6529836.829837,
"43130100010585","4313010500101320000","충청북도 충주시 교현동 132","금산(101~104동)",4,175,"1990-05-30",1,1,0.5,0.5,3775743.707094,3781321.510297,3982837.528604
"43130100010587","4313010500110830000","충청북도 충주시 교현동 1083","남산주공1(101~111동)",11,390,"1986-04-24",0,2,0,1,5583333.333333,5630952.380952,
"43130100010589","4313010500103970000","충청북도 충주시 교현동 397","동아(1~3동)",3,392,"1990-12-17",0,1,0,1,5454545.454545,5193306.693307,
"43130100010591","4313010500113090000","충청북도 충주시 교현동 1309","성원(1,2동)",2,360,"1995-09-15",0,1,0,1,5833333.333333,5147569.444444,
"43130100010593","4313010500101440028","충청북도 충주시 교현동 144-28","신원7(가~라동)",4,185,"1990-10-16",0,2,0,1,3727272.727273,3061155.511156,2827272.727273
"43130100010594","4313010500104650016","충청북도 충주시 교현동 465-16","신원9차",1,44,"1991-09-20",0,1,0,1,3500000,3333333.333333,3333333.333333
"43130100010595","4313010500101550000","충청북도 충주시 교현동 155","충일(101~106동)",6,360,"1986-08-25",3,5,0.375,0.625,3267857.142857,2854166.666667,3285714.285714
"43130100010596","4313010500101300000","충청북도 충주시 교현동 130","한이맨숀(가,나동)",2,60,"1985-12-23",1,0,1,0,3350000,,
"43130100010604","4313012700122600000","충청북도 충주시 문화동 2260","럭키",10,812,"1993-12-07",0,7,0,1,6523747.086247,6679206.687483,5000000
"43130100010606","4313010700101350000","충청북도 충주시 호암동 135","진도",2,163,"1994-10-17",1,1,0.5,0.5,4293478.26087,4899386.845039,5347826.086957
"43130100010608","4313010700105470006","충청북도 충주시 호암동 547-6","호반현대",5,374,"1994-02-25",2,0,1,0,6630341.880342,6025507.478632,5884615.384615
"43130100010609","4313011000104080012","충청북도 충주시 풍동 408-12","달빛마을",1,156,"2001-03-21",2,0,1,0,2500000,3485010.822511,
"43130100010610","4313011500103370003","충청북도 충주시 봉방동 337-3","백조",1,30,"1987-05-28",0,2,0,1,2842105.263158,2631578.947368,
"43130100010613","4313011600106290000","충청북도 충주시 칠금동 629","금능현대",6,520,"1995-06-01",0,3,0,1,8444444.444444,8124521.072797,7962962.962963
"43130100010614","4313011600106260000","충청북도 충주시 칠금동 626","삼일",5,433,"1996-09-10",0,2,0,1,6662878.787879,7459875.792007,
"43130100010616","4313011600108250000","충청북도 충주시 칠금동 825","코오롱동신",14,920,"1997-10-28",0,5,0,1,8844481.605351,9036789.297659,9291638.795987
"43130100010617","4313012800107710000","충청북도 충주시 금릉동 771","삼성푸른",4,470,"1993-12-22",1,1,0.5,0.5,5743589.74359,5545934.065934,5628205.128205
"43130100010618","4313011800104640003","충청북도 충주시 연수동 464-3","낙원",2,336,"1993-05-20",0,2,0,1,5538461.538462,5236032.388664,5615384.615385
"43130100010621","4313011800112190000","충청북도 충주시 연수동 1219","삼성푸른2차",6,480,"1994-11-16",1,0,1,0,4444444.444444,7175163.725164,
"43130100010622","4313011800109300000","충청북도 충주시 연수동 930","세원",6,753,"1991-12-19",0,3,0,1,4245370.37037,4679687.5,4715856.481481
"43130100010623","4313011800112200000","충청북도 충주시 연수동 1220","세원한아름",6,560,"1996-10-10",0,2,0,1,6833333.333333,7038242.210464,5346153.846154
"43130100010624","4313011800106860000","충청북도 충주시 연수동 686","연수주공4차,5차",14,1410,"1997-10-31",4,8,0.333333,0.666667,6620370.37037,6711237.373737,6502777.777778
"43130100010626","4313011800104180000","충청북도 충주시 연수동 418","유원하나1차",4,467,"1993-07-14",2,1,0.666667,0.333333,4759259.259259,5828739.316239,5384615.384615
"43130100010627","4313011800104210007","충청북도 충주시 연수동 421-7","유원하나2차",2,413,"1995-01-16",0,3,0,1,7794871.794872,6819758.6727,
"43130100010628","4313011800109310000","충청북도 충주시 연수동 931","임광",7,484,"1991-11-26",1,1,0.5,0.5,5357142.857143,5425671.550672,5692307.692308
"43130100010629","4313011800112270000","충청북도 충주시 연수동 1227","연수주공1차",18,860,"1990-12-11",2,3,0.4,0.6,5766666.666667,5869333.333333,5818452.380952
"43130100010630","4313011800112310000","충청북도 충주시 연수동 1231","연수주공3차",3,630,"1994-05-19",0,5,0,1,4552564.102564,4991568.390959,4967567.155067
"43130100010634","4313011900105930008","충청북도 충주시 목행동 593-8","삼진동산",3,328,"1995-09-22",1,0,1,0,4250000,4170906.432749,4908333.333333
"43130100010635","4313011900105080035","충청북도 충주시 목행동 508-35","새한",3,444,"1995-11-23",0,1,0,1,4444444.444444,4995319.495319,5277777.777778
"43130100010636","4313012200111190000","충청북도 충주시 안림동 1119","엘지",6,546,"1996-08-16",0,2,0,1,8576923.076923,7700399.779432,7722222.222222
"43130100010836","4313033521101320006","충청북도 충주시 대소원면 대소리 132-6","한영(1동)",1,55,"1992-12-22",0,1,0,1,3333333.333333,2944444.444444,
"43130100010841","4313025025100690001","충청북도 충주시 주덕읍 신중리 69-1","주한",1,229,"1993-07-22",1,0,1,0,2952380.952381,3250566.893424,
"43130100051078","4313011900105080039","충청북도 충주시 목행동 508-39","세중참사랑",5,293,"2003-06-30",0,2,0,1,5807692.307692,5754807.692308,5769230.769231
"43130100053220","4313011500101490003","충청북도 충주시 봉방동 149-3","좋은세상",1,51,"2004-02-25",0,1,0,1,5961538.461538,6235042.735043,6038461.538462
"43130100221078","4313010600116780000","충청북도 충주시 용산동 1678","용산주공2차",8,780,"1999-06-12",1,4,0.2,0.8,6581111.111111,6738541.666667,7125925.925926
"43130100221079","4313010600116800000","충청북도 충주시 용산동 1680","용산주공3차",9,980,"2003-07-18",0,3,0,1,8856481.481481,8382244.534385,8298295.454545
"43130100221082","4313010700101520000","충청북도 충주시 호암동 152","부강아파트",1,312,"1995-09-29",1,2,0.333333,0.666667,4479166.666667,4118421.052632,3937500
"43130100221084","4313010700102210023","충청북도 충주시 호암동 221-23","호암리버빌(1단지)",5,379,"2002-11-28",0,3,0,1,9038461.538462,8162348.178138,7807692.307692
"43130100221086","4313010700105420001","충청북도 충주시 호암동 542-1","세경",11,839,"1989-12-15",2,2,0.5,0.5,3772058.823529,3590935.828877,3941176.470588
"43130100221087","4313010700105420018","충청북도 충주시 호암동 542-18","예성세경",3,616,"1998-07-16",4,0,1,0,3565625,3704250,4119444.444444
"43130100221115","4313011500101430003","충청북도 충주시 봉방동 143-3","상지씨티빌",1,177,"2002-01-25",0,2,0,1,5062500,5180208.333333,5083333.333333
"43130100221121","4313011600108210000","충청북도 충주시 칠금동 821","부영(1차)",4,720,"1996-07-23",1,1,0.5,0.5,5666666.666667,6948550.724638,6880952.380952
"43130100221122","4313011600110150000","충청북도 충주시 칠금동 1015","부영아파트(2차)",8,1240,"1996-12-06",0,8,0,1,7569444.444444,7429134.366925,7380808.080808
"43130100221126","4313011800107010009","충청북도 충주시 연수동 701-9","연수부강",2,495,"1995-08-25",2,2,0.5,0.5,4383547.008547,4582929.082929,4307692.307692
"43130100221209","4313033521101320008","충청북도 충주시 대소원면 대소리 132-8","한영(7,8동)",2,168,"1997-03-31",1,2,0.333333,0.666667,3074074.074074,2910699.588477,3129629.62963
"43130120048400","4313012200110830003","충청북도 충주시 안림동 1083-3","아침도시",3,243,"2006-05-23",0,2,0,1,8942307.692308,8803062.678063,
"43130120050446","4313011800106050000","충청북도 충주시 연수동 605","연수아이파크",9,537,"2006-06-23",0,1,0,1,12192307.692308,11266184.218816,
"43130120068182","4313012200111660000","충청북도 충주시 안림동 1166","엘리시아",5,397,"2007-02-28",0,1,0,1,8846153.846154,10017751.47929,
"43130120071863","4313011800116270000","충청북도 충주시 연수동 1627","연수힐스테이트",11,871,"2007-07-06",0,1,0,1,10714285.714286,11698730.496405,11857142.857143
"43130120086488","4313011900108860000","충청북도 충주시 목행동 886","한라비발디",11,550,"2007-11-08",0,2,0,1,8942307.692308,8785145.888594,9333333.333333
"43130120086566","4313010700109060000","충청북도 충주시 호암동 906","세영더-조은",7,437,"2007-12-14",2,5,0.285714,0.714286,9429670.32967,9927601.809955,9711538.461538
"43130120093004","4313010600126270000","충청북도 충주시 용산동 2627","동일하이빌",11,669,"2008-04-04",0,4,0,1,11418461.538462,10578374.191499,10992099.7921
"43130120108515","4313010500113580000","충청북도 충주시 교현동 1358","중흥S-클래스(101~106동)",6,516,"2008-11-21",0,3,0,1,13307692.307692,11859008.097166,
"43130120290750","4313011800116260000","충청북도 충주시 연수동 1626","연수세영리첼2단지",4,240,"2014-04-29",0,1,0,1,11846153.846154,11755494.505495,11692307.692308
"43130120295078","4313011500110460000","충청북도 충주시 봉방동 1046","충주1차푸르지오(101~107동)",7,637,"2014-07-29",0,2,0,1,14038461.538462,13315088.757396,12980769.230769
"43130120315773","4313011800106970052","충청북도 충주시 연수동 697-52","연수L팰리스1차",1,16,"2015-04-10",0,1,0,1,8500000,9259259.259259,
"43130120333134","4313011800117630000","충청북도 충주시 연수동 1763","연수계룡리슈빌2",6,439,"2016-02-16",0,4,0,1,14003496.503497,13793018.910773,13888888.888889
"43130120333135","4313033531106420000","충청북도 충주시 대소원면 본리 642","충주지웰",8,602,"2016-02-16",2,3,0.4,0.6,7522222.222222,7883333.333333,7566666.666667
"43130120342499","4313012200111710000","충청북도 충주시 안림동 1171","충주2차푸르지오",7,825,"2016-10-10",0,6,0,1,15605413.105413,15176674.950452,14804347.826087
"43130120345099","4313033531106450000","충청북도 충주시 대소원면 본리 645","충주코아루퍼스트아파트",8,603,"2016-12-15",1,5,0.166667,0.833333,8222222.222222,8769230.769231,8500000
"43130120355693","4313011800106970007","충청북도 충주시 연수동 697-7","연수L팰리스2차",1,51,"2017-08-01",0,1,0,1,9230769.230769,9587301.587302,9722222.222222
"43130120358753","4313038526106560000","충청북도 충주시 중앙탑면 용전리 656","미진이지비아",11,782,"2017-11-14",1,8,0.111111,0.888889,8433048.433048,9483264.774441,9532525.252525
"43130120359077","4313038526106610000","충청북도 충주시 중앙탑면 용전리 661","e편한세상충주",19,1455,"2017-12-26",1,13,0.071429,0.928571,10892399.267399,11734462.55731,11981591.058514
"43130120359275","4313038526107210000","충청북도 충주시 중앙탑면 용전리 721","충주시티자이",20,1596,"2017-11-29",1,9,0.1,0.9,10262703.962704,11181242.072268,11537986.704653
"43130120360200","4313038526106960000","충청북도 충주시 중앙탑면 용전리 696","신우희가로아파트",11,741,"2018-01-15",0,1,0,1,8611111.111111,8842197.802198,8653995.726496
"43130120363570","4313010600126280000","충청북도 충주시 용산동 2628","충주3차푸르지오",8,474,"2018-04-26",1,1,0.5,0.5,14807692.307692,13839209.401709,12115384.615385
"43130120375641","4313011800117670000","충청북도 충주시 연수동 1767","충주센트럴푸르지오",4,608,"2018-10-05",0,3,0,1,16000000,16499313.186813,16384615.384615
"43130120376331","4313033531106510000","충청북도 충주시 대소원면 본리 651","서충주오드카운티",8,534,"2018-10-25",5,1,0.833333,0.166667,8802350.42735,8723884.140551,8807692.307692
"43130120393249","4313010700110520000","충청북도 충주시 호암동 1052","우미린에듀시티",9,892,"2019-08-21",0,1,0,1,17972222.222222,17026172.379786,16613395.225464
"43130120394224","4313010700111910000","충청북도 충주시 호암동 1191","호암힐데스하임",11,870,"2019-09-27",0,3,0,1,17230769.230769,16649098.457432,15866943.866944
"43130120394627","4313010700110630000","충청북도 충주시 호암동 1063","충주호암두진하트리움아파트",12,851,"2019-10-24",0,6,0,1,16780448.717949,16341836.734694,15319230.769231
"43130120416634","4313037030106680000","충청북도 충주시 앙성면 용대리 668","대림퍼스트앤빌",1,96,"2021-01-20",1,0,1,0,6190476.190476,5000000,
"43130120429015","4313010700110500000","충청북도 충주시 호암동 1050","힐스테이트호암",7,639,"2021-09-17",0,5,0,1,18338888.888889,17657070.707071,17777777.777778
"43130120447936","4313033531106490000","충청북도 충주시 대소원면 본리 649","중앙하이츠프리미어충주",5,274,"2023-09-21",0,3,0,1,10935897.435897,9828990.384615,
"43130120448029","4313038526106540000","충청북도 충주시 중앙탑면 용전리 654","포레나서충주",6,478,"2023-10-12",0,1,0,1,13730769.230769,13439284.795472,13846153.846154
"43130120449146","4313011500110470000","충청북도 충주시 봉방동 1047","충주주상복합모아미래도(101~103동)",3,330,"2023-12-14",0,1,0,1,16111111.111111,14110398.860399,13000000
"43150100010842","4315025021102350000","충청북도 제천시 봉양읍 주포리 235","중앙",4,447,"1994-02-07",1,3,0.25,0.75,3473479.135244,3489128.135781,3766381.766382
"43150100010853","4315010300100630001","충청북도 제천시 동현동 63-1","세경",5,390,"1989-12-09",2,1,0.666667,0.333333,3111928.104575,2771966.911765,
"43150100010855","4315010300100290002","충청북도 제천시 동현동 29-2","현대",3,276,"1992-10-15",0,1,0,1,5115384.615385,5715169.445939,
"43150100010856","4315010500100010001","충청북도 제천시 교동 1-1","두진",4,363,"1994-11-30",0,2,0,1,4640000,5190769.230769,
"43150100010858","4315010900102370019","충청북도 제천시 화산동 237-19","삼익상가",1,110,"1994-01-03",0,1,0,1,3868421.052632,3870614.035088,
"43150100010859","4315011100101700007","충청북도 제천시 하소동 170-7","고래",2,50,"1989-12-11",0,1,0,1,2533333.333333,2866666.666667,
"43150100010860","4315011100100820000","충청북도 제천시 하소동 82","주공",12,420,"1989-10-15",0,3,0,1,6023809.52381,5924185.463659,
"43150100010861","4315011100103530000","충청북도 제천시 하소동 353","주공2",8,780,"1995-09-28",0,5,0,1,5566666.666667,5504372.427984,5597222.222222
"43150100010862","4315011100101100000","충청북도 제천시 하소동 110","하소현대",4,497,"1996-12-30",0,1,0,1,7538461.538462,7336538.461538,
"43150100010863","4315011100101390000","충청북도 제천시 하소동 139","청구",8,498,"2002-07-26",1,1,0.5,0.5,7891025.641026,7629463.630819,6923076.923077
"43150100010866","4315011300109870000","충청북도 제천시 청전동 987","덕일한마음",4,420,"1995-06-13",1,2,0.333333,0.666667,6969373.219373,6780243.261012,
"43150100010867","4315011300109850000","충청북도 제천시 청전동 985","두진백로",3,484,"1995-05-31",0,1,0,1,7500000,7053994.08284,6994658.119658
"43150100010868","4315011300106390000","충청북도 제천시 청전동 639","비둘기",4,768,"1991-06-13",2,3,0.4,0.6,4545454.545455,4181818.181818,3870129.87013
"43150100010872","4315011300103260005","충청북도 제천시 청전동 326-5","제천현대",2,205,"1990-10-22",1,0,1,0,5769230.769231,4819347.319347,
"43150100010873","4315011300100040000","충청북도 제천시 청전동 4","주공",14,640,"1980-11-08",1,2,0.333333,0.666667,4173789.173789,4191357.291357,4952380.952381
"43150100010874","4315011300106460000","충청북도 제천시 청전동 646","청전2주공",6,360,"1991-11-09",0,3,0,1,3652777.777778,3840029.761905,3709821.428571
"43150100010875","4315011300100720000","충청북도 제천시 청전동 72","현대",7,591,"1990-12-24",0,1,0,1,6531250,5929523.601399,5961538.461538
"43150100010876","4315011300104850021","충청북도 제천시 청전동 485-21","형석",1,60,"1990-02-05",1,0,1,0,5416666.666667,3395833.333333,
"43150100010877","4315011500112500000","충청북도 제천시 고암동 1250","고암주공1",8,290,"1986-02-04",3,0,1,0,3829365.079365,4347470.238095,4440476.190476
"43150100010878","4315011500111290001","충청북도 제천시 고암동 1129-1","금용",3,370,"1993-07-05",1,0,1,0,3955555.555556,4738474.747475,
"43150100010879","4315011500111010000","충청북도 제천시 고암동 1101","두진백로",7,866,"1997-10-24",1,10,0.090909,0.909091,5909812.409812,5857551.295323,7250000
"43150100010880","4315011500111630001","충청북도 제천시 고암동 1163-1","부강",7,305,"1988-11-22",0,5,0,1,4130555.555556,3855263.157895,
"43150100010881","4315011500111690007","충청북도 제천시 고암동 1169-7","홍인",2,115,"1992-04-01",0,2,0,1,3800724.637681,3474009.661836,2777777.777778
"43150100010885","4315011600105360004","충청북도 제천시 장락동 536-4","장락로즈웰",2,253,"2001-07-10",0,3,0,1,6737500,7478978.129713,7730769.230769
"43150100010887","4315012000102080005","충청북도 제천시 신백동 208-5","극동1",4,251,"1993-09-17",0,1,0,1,5769230.769231,5785515.821971,5608695.652174
"43150100010888","4315012000102090008","충청북도 제천시 신백동 209-8","선광로즈웰",4,698,"2000-06-20",0,3,0,1,5873941.798942,5471524.943311,5347701.863354
"43150100010889","4315012000102050005","충청북도 제천시 신백동 205-5","장미",1,330,"1994-08-09",0,3,0,1,4000000,4049707.602339,4055555.555556
"43150100010890","4315012000101980003","충청북도 제천시 신백동 198-3","화성2차아파트",8,420,"1992-02-01",1,0,1,0,2076923.076923,3436284.868977,4107142.857143
"43150100010891","4315012000101100000","충청북도 제천시 신백동 110","덕일한마음1",6,805,"1996-09-13",0,5,0,1,5313333.333333,5049891.067538,4902777.777778
"43150100052075","4315011600104600000","충청북도 제천시 장락동 460","천일베리굿",3,266,"2003-07-31",0,1,0,1,9076923.076923,7807117.028271,7076923.076923
"43150100052079","4315011400105430009","충청북도 제천시 모산동 543-9","로즈웰모산힐",2,180,"2003-05-23",1,0,1,0,8076923.076923,8192307.692308,7884615.384615
"43150100053688","4315011500112500000","충청북도 제천시 고암동 1250","고암주공2",6,210,"1987-11-10",0,1,0,1,5416666.666667,4705026.455026,4952380.952381
"43150100053690","4315012000102080005","충청북도 제천시 신백동 208-5","극동2",5,402,"1993-09-17",0,1,0,1,5730769.230769,6131473.102061,5576923.076923
"43150100053691","4315012000102010001","충청북도 제천시 신백동 201-1","화성(1~8동)",8,226,"1988-08-25",1,1,0.5,0.5,4035714.285714,3514285.714286,3038690.47619
"43150100053692","4315011300109860000","충청북도 제천시 청전동 986","청전두진백로2차",2,180,"1995-05-31",0,1,0,1,7230769.230769,7218349.358974,
"43150100221335","4315011500111420000","충청북도 제천시 고암동 1142","고암두진4차",1,237,"2000-05-31",2,4,0.333333,0.666667,4575000,4203787.878788,4166666.666667
"43150100221336","4315011600110260000","충청북도 제천시 장락동 1026","장락주공2단지",9,714,"1999-05-31",0,5,0,1,6296666.666667,6706985.951469,6221428.571429
"43150100221338","4315012000101340000","충청북도 제천시 신백동 134","신백덕일한마음2차",4,308,"2000-07-24",0,1,0,1,6111111.111111,5833333.333333,5138888.888889
"43150100221341","4315025023108200000","충청북도 제천시 봉양읍 미당리 820","미당한마음",4,495,"2004-12-31",0,1,0,1,4444444.444444,4702947.845805,4500000
"43150120020087","4315012500100090010","충청북도 제천시 천남동 9-10","코아루",6,318,"2005-12-30",0,1,0,1,8250000,8355223.17189,8925000
"43150120059864","4315011200114140000","충청북도 제천시 신월동 1414","부영사랑으로",8,401,"2006-11-07",0,4,0,1,7500000,7427884.615385,
"43150120080393","4315011600106780000","충청북도 제천시 장락동 678","장락e-편한세상",9,378,"2007-07-26",0,1,0,1,10000000,9624130.730381,8198232.323232
"43150120080394","4315012400109050000","충청북도 제천시 왕암동 905","현진에버빌1차",6,377,"2007-07-27",1,0,1,0,8076923.076923,8372152.983133,7307692.307692
"43150120092137","4315011100101560000","충청북도 제천시 하소동 156","현대힐스테이트",6,358,"2008-02-27",0,2,0,1,12019230.769231,11529213.087353,10923076.923077
"43150120100194","4315010100102450000","충청북도 제천시 의림동 245","에덴패밀리",1,12,"2008-07-28",1,0,1,0,6578947.368421,,
"43150120123558","4315011500112540000","충청북도 제천시 고암동 1254","보미파란채",6,378,"2009-10-08",0,2,0,1,10288461.538462,9371396.573699,10423076.923077
"43150120306185","4315011000104580000","충청북도 제천시 영천동 458","(458-0)",1,19,"2014-12-15",1,0,1,0,6333333.333333,6136363.636364,
"43150120318900","4315012100109030000","충청북도 제천시 강제동 903","강제코아루파크",6,422,"2015-05-29",0,1,0,1,11500000,10914837.793785,11057692.307692
"43150120339325","4315012100108050000","충청북도 제천시 강제동 805","센트럴코아루",6,493,"2016-06-29",0,3,0,1,11719367.588933,12796204.520118,12869565.217391
"43150120342440","4315010900110090000","충청북도 제천시 화산동 1009","서희스타힐스",7,399,"2016-08-31",0,3,0,1,10006131.54961,9665289.470649,9978846.153846
"43150120354635","4315011600110500000","충청북도 제천시 장락동 1050","신안실크밸리",7,790,"2017-07-03",0,8,0,1,13149122.807018,12654147.506706,12701754.385965
"43150120355989","4315012100108440000","충청북도 제천시 강제동 844","제천강저롯데캐슬프리미어",12,863,"2017-08-29",1,1,0.5,0.5,12456521.73913,12684062.258811,12000000
"43150120358986","4315011500112680000","충청북도 제천시 고암동 1268","고암오네뜨",7,596,"2017-12-21",0,6,0,1,13642450.14245,13561767.044325,13405555.555556
"43150120363581","4315012400107790000","충청북도 제천시 왕암동 779","왕암코아루드림",11,749,"2018-04-26",0,8,0,1,9464583.333333,9503429.355281,9916666.666667
"43150120373664","4315011600110580000","충청북도 제천시 장락동 1058","장락엘크루힐즈",5,310,"2018-06-29",0,2,0,1,11510869.565217,12068365.138698,11782608.695652
"43150120453469","4315011600110590000","충청북도 제천시 장락동 1059","e편한세상제천더프라임",6,630,"2024-11-15",0,1,0,1,15307692.307692,,
"43720100010693","4372025024100350005","충청북도 보은군 보은읍 교사리 35-5","거성",1,105,"1997-02-14",0,1,0,1,4884615.384615,4668803.418803,
"43720100010696","4372025024101740006","충청북도 보은군 보은읍 교사리 174-6","동진",1,63,"1990-09-12",0,1,0,1,3575000,2557017.54386,3157894.736842
"43720100010699","4372025031101300001","충청북도 보은군 보은읍 이평리 130-1","대동",1,130,"1994-05-31",2,0,1,0,4361111.111111,4812500,4611111.111111
"43720100221348","4372025024103770007","충청북도 보은군 보은읍 교사리 377-7","에스엠102동",1,45,"2000-12-27",0,1,0,1,3294117.647059,4117647.058824,
"43720100221355","4372033021102800004","충청북도 보은군 마로면 관기리 280-4","조일",2,69,"1986-12-23",1,0,1,0,1000000,1106666.666667,
"43720120086648","4372025031100960000","충청북도 보은군 보은읍 이평리 96","황실",1,36,"2007-12-18",1,0,1,0,5882352.941176,6626696.832579,
"43720120341584","4372025031101480000","충청북도 보은군 보은읍 이평리 148","프리미엄/뷰",2,98,"2016-08-30",0,1,0,1,9277777.777778,8740537.240537,8461538.461538
"43720120380926","4372025023101830000","충청북도 보은군 보은읍 장신리 183","보은신한헤센",8,492,"2018-10-26",2,3,0.4,0.6,7812160.535117,7505556.109016,7123692.307692
"43730100010701","4373025036102350001","충청북도 옥천군 옥천읍 금구리 235-1","옥천가화현대아파트",4,459,"1995-06-10",1,2,0.333333,0.666667,6075498.575499,5932291.666667,
"43730100010702","4373025036102350026","충청북도 옥천군 옥천읍 금구리 235-26","다산금빛아파트",2,270,"2002-08-08",0,1,0,1,6500000,5677248.677249,5444444.444444
"43730100010703","4373025021101530000","충청북도 옥천군 옥천읍 죽향리 153","옥향아파트",3,323,"1997-10-31",0,1,0,1,5538461.538462,4732106.837607,
"43730100010709","4373025034100160000","충청북도 옥천군 옥천읍 마암리 16","현대아파트",2,275,"1992-06-04",0,1,0,1,5961538.461538,5762541.80602,5217391.304348
"43730100221356","4373025022103740000","충청북도 옥천군 옥천읍 문정리 374","옥천문정주공(2)단지",5,475,"1998-05-15",0,4,0,1,6200000,6099395.833333,5966666.666667
"43730100221357","4373025022103760000","충청북도 옥천군 옥천읍 문정리 376","옥천문정주공(3)단지아파트",5,445,"1999-09-12",0,1,0,1,6800000,6773076.923077,6708333.333333
"43730100221360","4373025037103130000","충청북도 옥천군 옥천읍 장야리 313","옥천장야주공(1)단지",6,446,"2002-09-30",0,2,0,1,7833333.333333,7481481.481481,7409722.222222
"43730120339324","4373025036102430004","충청북도 옥천군 옥천읍 금구리 243-4","꿈엔들",1,19,"2016-06-30",0,1,0,1,7307692.307692,,
"43730120357301","4373025035104380000","충청북도 옥천군 옥천읍 양수리 438","옥천지엘리베라움",5,446,"2017-09-29",0,1,0,1,12000000,11698005.255614,12692307.692308
"43730120416536","4373025037104440000","충청북도 옥천군 옥천읍 장야리 444","더퍼스트이안",4,325,"2021-01-14",0,2,0,1,11485507.246377,12088768.115942,
"43730120437610","4373025033104050001","충청북도 옥천군 옥천읍 대천리 405-1","태원아파트",1,27,"2022-06-24",1,0,1,0,10769230.769231,11276923.076923,
"43740100010716","4374025021102560003","충청북도 영동군 영동읍 계산리 256-3","대성맨션",1,50,"1989-06-02",0,1,0,1,3636363.636364,3767045.454545,3590909.090909
"43740100010718","4374025021100610003","충청북도 영동군 영동읍 계산리 61-3","미주맨션",1,79,"1992-12-02",1,0,1,0,2470588.235294,2777777.777778,
"43740100010720","4374025021102130001","충청북도 영동군 영동읍 계산리 213-1","서한감고을",1,79,"2001-12-01",1,0,1,0,6923076.923077,,
"43740100010724","4374025022100680001","충청북도 영동군 영동읍 동정리 68-1","영동현대",2,222,"1996-01-24",1,1,0.5,0.5,7319444.444444,6702754.036087,6666666.666667
"43740100010729","4374025028105930001","충청북도 영동군 영동읍 부용리 593-1","삼부",2,108,"1991-12-03",2,0,1,0,1666666.666667,1812410.859729,1880000
"43740100010734","4374025031106210001","충청북도 영동군 영동읍 설계리 621-1","훼미리타운",1,169,"1998-09-24",1,1,0.5,0.5,2468750,2191641.065028,
"43740100010735","4374031021101720001","충청북도 영동군 용산면 구촌리 172-1","진산",1,50,"1995-08-12",1,0,1,0,3333333.333333,3180555.555556,3000000
"43740100221364","4374025031108860000","충청북도 영동군 영동읍 설계리 886","주공아파트(886-0)",6,393,"2002-07-08",1,1,0.5,0.5,5062500,5047500,3888888.888889
"43740120093008","4374025022100650003","충청북도 영동군 영동읍 동정리 65-3","미드림",2,111,"2008-04-18",1,1,0.5,0.5,6130681.818182,6919404.125286,6764705.882353
"43740120118418","4374025028104160001","충청북도 영동군 영동읍 부용리 416-1","지평더웰ll",1,132,"2009-06-04",1,1,0.5,0.5,10288461.538462,8712606.837607,8461538.461538
"43740120325172","4374025021106640002","충청북도 영동군 영동읍 계산리 664-2","진영허브시티",1,75,"2015-09-09",0,1,0,1,9230769.230769,8515384.615385,
"43740120401740","4374025021104770004","충청북도 영동군 영동읍 계산리 477-4","크리스탈타워",1,16,"2020-04-10",0,1,0,1,9307692.307692,9200000,
"43740120413324","4374025022100780000","충청북도 영동군 영동읍 동정리 78","카이저",1,74,"2020-11-03",1,0,1,0,12076923.076923,12692307.692308,
"43745100010788","4374525035100350000","충청북도 증평군 증평읍 용강리 35","서호이타운",1,298,"2001-09-22",0,2,0,1,3027777.777778,2505050.505051,2222222.222222
"43745100010790","4374525027102550000","충청북도 증평군 증평읍 장동리 255","증평삼일",8,942,"1992-12-24",0,5,0,1,4561111.111111,4769337.74311,3666666.666667
"43745100010795","4374525028107280000","충청북도 증평군 증평읍 증천리 728","한성",3,210,"1988-05-07",0,2,0,1,3407142.857143,2308531.746032,
"43745100010798","4374525026102820000","충청북도 증평군 증평읍 창동리 282","영우",1,140,"1992-12-10",0,1,0,1,4444444.444444,4158730.15873,3833333.333333
"43745100010799","4374525026105440000","충청북도 증평군 증평읍 창동리 544","주공",7,330,"1988-11-20",0,1,0,1,4833333.333333,5320436.507937,
"43745100010800","4374525026101100000","충청북도 증평군 증평읍 창동리 110","태양맨션",2,80,"1988-01-26",1,0,1,0,3461538.461538,4252991.452991,
"43745100257638","4374531021101510000","충청북도 증평군 도안면 화성리 151","해누리",1,48,"1994-06-29",2,0,1,0,2333333.333333,2560185.185185,2972222.222222
